Section,Product Name,Chemical Name / Description,CAS Number,Grade / Traceability,Product Code,Pack Size,HSN Code,GST %,Other / Notes
Pharmaceutical Impurities,Ezetimibe Dehydoxy Impurity API : Famotidine,"(3R,4S)-1-(4-Fluorophenyl)-3-[3-(4-fluorophenyl) propyl]-4- (4-hydroxyphenyl)-2-azetidinone",204589-58-2,,52535,,,,
Pharmaceutical Impurities,Famotidine Impurity A,3-[[[2-[(diaminomethylidene)amino]thiazol-4-yl]methyl]sulfanyl] propanimidamide,124646-10-2,,52547,,,,
Pharmaceutical Impurities,Famotidine Impurity B,"3,5-bis[2-[[[2-[(diaminomethylene)amino]thiazol-4-yl]methyl]sulphanyl] ethyl]-4H-1,2,4,6-thiatriazine 1,1-dioxide",89268-62-2,,52548,,,,
Pharmaceutical Impurities,Famotidine Impurity C 3-[[[2-[(diaminomethylene)amino] sulphamoylpropanamide,thiazol-4-yl]methyl]sulphanyl]-N-,106433-44-7,,52549,,,,
Pharmaceutical Impurities,Famotidine Impurity F 3-[[[2-[(diaminomethylene)amino],thiazol-4-yl]methyl]sulphanyl]propanoic acid,107880-74-0,,52550,,,,
Pharmaceutical Impurities,Famotidine Impurity G N-cyano-3-[[[2-[(diaminomethylene) sulphanyl]propanimidamide,amino]thiazol-4-yl]methyl],76823-97-7,,52551,,,,
Pharmaceutical Impurities,Famotidine EP Impurity 3-(((2-((Diaminomethylene)amino)thiazol-4-yl)methyl)thio) Impurity A API : Favipiravir,dihydrochloride,88061-72-7,,52552,,,,
Pharmaceutical Impurities,Favipiravir Bromo Impurity 6-Bromo-3-hydroxypyrazine-2-carboxamide API : Fenhexamid,,259793-88-9,,52562,,,,
Pharmaceutical Impurities,"Fenhexamid Impurity 2-Amino-4,6-dichlorophenol API : Fenofibrate",hydrochloride,5959-39-7,,52572,,,,
Pharmaceutical Impurities,Fenofibrate EP Impurity A 4-Chlorophenyl)(4-hydroxyphenyl)methanone,,42019-78-3,,52582,,,,
Pharmaceutical Impurities,Fenofibrate EP Impurity B; 2-[4-(4-Chlorobenzoyl)phenoxy]-2-methylpropanoic Fenofibric acid,acid,42017-89-0,,52583,,,,
Pharmaceutical Impurities,Fenofibrate EP Impurity C (3RS)-3-[4-(4-Chlorobenzoyl)phenoxy]butan-2-one,,217636-47-0,,52584,,,,
Pharmaceutical Impurities,Fenofibrate EP Impurity D Methyl,2-[4-(4-chlorobenzoyl)phenoxy]-2-methylpropanoate; Methyl Ester,42019-07-8,,52585,,,,
Pharmaceutical Impurities,Fenofibrate EP Impurity E Ethyl,2-[4-(4-chlorobenzoyl)phenoxy]-2-methylpropanoate; Ethyl Ester,42019-08-9,,52586,,,,
Pharmaceutical Impurities,Fenofibrate EP Impurity F (4-Chlorophenyl)[4-(1-methylethoxy)phenyl]methanone,,154356-96-4,,52587,,,,
Pharmaceutical Impurities,Fenofibrate EP Impurity G 1-Methylethyl oxy]-2-methylpropanoate,2-[[2-[4-(4-chlorobenzoyl)phenoxy]-2-methylpropanoyl],217636-48-1,,52588,,,,
Pharmaceutical Impurities,4-Hydroxy Fenofibric acid 2-(4-(4-Hydroxybenzoyl)phenoxy)-2-methylpropanoic API : Fexofenadine,acid,61002-27-5,,52589,,,,
Pharmaceutical Impurities,Fexofenadine Impurity 2-(4-(4-(4-(Hydroxydiphenylmethyl)piperidin-1-yl)but-1-yn-1-yl)phenyl)- API : Fingolimod,acid,832088-68-3,,52602,,,,
Pharmaceutical Impurities,Fingolimod Impurity 4-Octanoylphenethyl API : Flecainide,acetate,162358-03-4,,52612,,,,
Pharmaceutical Impurities,"Flecainide Impurity C 4-Hydroxy-N-(2-piperidinylmethyl)-2,5-bis(2,2,2-trifluoroethoxy)benzamide API : Fluconazole",,152171-74-9,,52622,,,,
Pharmaceutical Impurities,"Fluconazole Related 2-[2-Fluoro-4-(1,2,4-triazol-1-yl)phenyl]-1,3-bis(1,2,4-triazol-1-yl) Compound A {EP imp B} propan-2-ol API : Fluorouracil",,871550-15-1,,52632,,,,
Pharmaceutical Impurities,Fluorouracil Impurity A Barbituric,acid,67-52-7,,52642,,,,
Pharmaceutical Impurities,Fluorouracil Impurity B Isobarbituric,acid (5-hydroxyuracil),496-76-4,,52643,,,,
Pharmaceutical Impurities,Fluorouracil Impurity Uracil API : Flutamide,,66-22-8,,52644,,,,
Pharmaceutical Impurities,Flutamide Impurity Benzotrifluoride,,98-08-8,,52657,,,,
Pharmaceutical Impurities,Flutamide EP Impurity E 2-Methyl-N-[3-(trifluoromethyl)phenyl]propanamide API : Fluticasone,,1939-27-1,,52658,,,,
Pharmaceutical Impurities,"Fluticasone Propionate 6a,9-Difluoro-17-[[(fluoromethyl)sulphanyl]carbonyl]-11b-hydroxy-16a-methyl-",propanoate,80474-14-2,,52669,,,,
Pharmaceutical Impurities,"Fluticasone EP Impurity A 6a,9-Difluoro-11b-hydroxy-16a-methyl-3-oxo-17-(propanoyloxy)",androsta- acid; Fluticasone Carboxylic Acid Propionate,65429-42-7,,52670,,,,
Pharmaceutical Impurities,"Fluticasone USP RC A; [[6a,9-difluoro-11b-hydroxy-16a?-methyl-3-oxo-17-(propanoyloxy)",acid; Sulfenic Acid Propionate,948566-12-9,,52671,,,,
Pharmaceutical Impurities,"Fluticasone USP RC C; 6a,9-Difluoro-17-[[(fluoromethyl)sulphanyl]carbonyl]-11b-hydroxy-16a-",acetate; Acetate Analog,80474-24-4,,52672,,,,
Pharmaceutical Impurities,"Fluticasone USP RC D; 6a,9-Difluoro-17-[(methylsulphanyl)carbonyl]-11b-hydroxy-16a- Fluticasone EP Impurity D methyl-3-oxoandrosta-1,4-dien-17a-ylpropanoate;",Methylsulphanyl Analog; Ticabesone Propionate,73205-13-7,,52673,,,,
Pharmaceutical Impurities,"Fluticasone EP Impurity E 6a,9-Difluoro-17-[[(fluoromethyl)sulphanyl]carbonyl]-11b-hydroxy-",propanoate; Fluticasone Propionate,105613-90-9,,52674,,,,
Pharmaceutical Impurities,"Fluticasone EP Impurity F 6a,9-Difluoro-17-[[(fluoromethyl)sulphanyl]carbonyl]-16a-methyl-3,",propanoate; Fluticasone Propionate,1219174-94-3,,52675,,,,
Pharmaceutical Impurities,"Fluticasone USP RC E; 6a,9-Difluoro-17-[[(fluoromethyl)sulphanyl]carbonyl]-11b-hydroxy-16a- dihydroxy-16a-methyl-3-oxoandrosta-1,4-diene-17b-carboxylate;","6a,9-difluoro-11b,17- Dimer Impurity",220589-37-7,,52676,,,,
Pharmaceutical Impurities,"Fluticasone EP Impurity H 17,17’-(Disulphanediyldicarbonyl)bis(6a,9-difluoro-11b-hydroxy-16a-",dipropanoate; Desfluoromethyl Propionate Disulfide; Fluticasone Disulphane Impurity,201812-64-8,,52677,,,,
Pharmaceutical Impurities,"Fluticasone EP Impurity I 17,17’-(Trisulphanediyldicarbonyl)bis(6a,9-difluoro-11b-hydroxy-16a-",dipropanoate; Trisulphane Impurity,960071-64-1,,52678,,,,
Pharmaceutical Impurities,"Fluticasone USP RC J 6a,9-Difluoro-11b,17a-dihydroxy-16a-methyl-3-oxo-androsta-",acid; Fluticasone 17-beta-Carboxylic Acid; Carboxylic Acid,28416-82-2,,52679,,,,
Pharmaceutical Impurities,"Fluticasone Propionate (8S,9R,10S,11S,13S,14S,16R,17R)-9-Fluoro-17-(((fluoromethyl)thio) 6-Oxo Analog carbonyl)-11-hydroxy-10,13,16-trimethyl-3,6-dioxo-6,7,8,9,10,11,12,13,14",propionate,,,52680,,,,
Pharmaceutical Impurities,"Fluticasone USP Related (6a,11b,16a,17a)-6,9-Difluoro-11-hydroxy-16-methyl-spiro[androsta-1,4-",Fluticasone Trioxo Impurity,219719-95-6,,52681,,,,
Pharmaceutical Impurities,"Fluticasone Carbothioic 6a,9a-Difluoro-11b-hydroxy-16a-methyl-3-oxo-17a-(propionyloxy)- API : Folic acid",acid,80474-45-9,,52682,,,,
Pharmaceutical Impurities,Folic acid Impurity D Pteroic API : Frovatriptan,"acid; 4-[[(2-Amino-3,4-dihydro-4-oxo-6-pteridinyl)methyl] Acid",119-24-4,,52694,,,,
Pharmaceutical Impurities,"Frovatriptan Impurity 3-(Methylamino)-2,3,4,9-tetrahydro-1H-carbazole-7-carboxamide; rac-6-Deaminocarbonyl-Frovatriptan-7-carboxamide",,,,52704,,,,
Pharmaceutical Impurities,Frovatriptan Impurity 3-Carboxamidophenyl,hydrazine hydrochloride;,473927-51-4,,52705,,,,
Pharmaceutical Impurities,Frovatriptan Impurity 4-Carboxamidophenyl,hydrazine hydrochloride;,74885-67-9,,52706,,,,
Pharmaceutical Impurities,"Frovatriptan Impurity 3,3-Dimethyl-1,5-dioxaspiro[5.5]undecan-9-one;","1,4-Cyclohexanedione Ketal)",69225-59-8,,52707,,,,
Pharmaceutical Impurities,"Frovatriptan Impurity 3,3,12,12-Tetramethyl-1,5,10,14-tetraoxadispiro[5.2.5.2]hexadecane1,4-","bis(2,2-dimethyltrimethylene Ketal)",29280-23-7,,52708,,,,
Pharmaceutical Impurities,"Frovatriptan Impurity 3-(Dimethylamino)-2,3,4,9-tetrahydro-1H-carbazole-6-carboxamide",,,,52709,,,,
Pharmaceutical Impurities,"Frovatriptan Impurity N,N,3,3-Tetramethyl-1,5-dioxaspiro[5.5]undecan-9-amine","N,N,3,3-Tetramethyl-1,5-dioxaspiro[5.5]undecan-9-amine hydrochloride",107431-14-1,,52710,,,,
Pharmaceutical Impurities,"Frovatriptan Impurity 3-(Methylamino)-2,3,4,9-tetrahydro-1H-carbazole-6-carboxylic","3-(Methylamino)-2,3,4,9-tetrahydro-1H-carbazole-6-carboxylic acid",,,52711,,,,
Pharmaceutical Impurities,"Frovatriptan Impurity Propan-2-yl-(7,7-Dimethyl-1,3-oxobicyclo[2,2,1]hept-1-yl)methanesulfonate","Propan-2-yl-(7,7-Dimethyl-1,3-oxobicyclo[2,2,1]hept-1-yl)methanesulfonate",,,52712,,,,
Pharmaceutical Impurities,"Frovatriptan Impurity 3,3-Dimethyl-9-(methylamino)-1,5-dioxaspiro[5.5]undecane","3,3-Dimethyl-9-(methylamino)-1,5-dioxaspiro[5.5]undecane hydrochloride; (4-Methylamino)cyclohexanone 2,2-dimethyltrimethylene ketal hydrochloride",158747-10-5,,52713,,,,
Pharmaceutical Impurities,Frovatriptan Impurity NPG,"NPG monotosylate; 2,2-Dimethyl-3-[(4-methylbenzenesulfonyl)oxy] propan-1-ol",21651-04-7,,52714,,,,
Pharmaceutical Impurities,Frovatriptan Impurity 2-Hydrazinobenzoic,2-Hydrazinobenzoic acid hydrochloride,52356-01-1,,52715,,,,
Pharmaceutical Impurities,Frovatriptan Impurity 3-Hydrazinobenzoic API : Fulvestrant,3-Hydrazinobenzoic acid hydrochloride,87565-98-8,,52716,,,,
Pharmaceutical Impurities,"Fulvestrant Workng 7a-[9-[(RS)-(4,4,5,5,5-Pentafluoropentyl)sulfinyl]nonyl]estra-","7a-[9-[(RS)-(4,4,5,5,5-Pentafluoropentyl)sulfinyl]nonyl]estra- 1,3,5(10)-triene-3,17b-diol",129453-61-8,,52729,,,,
Pharmaceutical Impurities,"Fulvestrant EP Impurity A 7b-[9-[(RS)-(4,4,5,5,5-Pentafluoropentyl)sulfinyl]nonyl]estra-","7b-[9-[(RS)-(4,4,5,5,5-Pentafluoropentyl)sulfinyl]nonyl]estra- 1,3,5(10)-triene-3,17b-diol; 7b-Fulvestrant",407577-53-1,,52730,,,,
Pharmaceutical Impurities,"Fulvestrant EP Impurity B 7a-[9-[(4,4,5,5,5-Pentafluoropentyl)sulfonyl]nonyl]estra-","7a-[9-[(4,4,5,5,5-Pentafluoropentyl)sulfonyl]nonyl]estra- 1,3,5(10)-triene-3,17b-diol; Fulvestrant 9-Sulfone",98008-06-1,,52731,,,,
Pharmaceutical Impurities,"Fulvestrant EP Impurity C 7-[9-[[9-[(4,4,5,5,5-Pentafluuoropentyl)sulfinyl]nonyl]sulfinyl]nonyl]estra-","7-[9-[[9-[(4,4,5,5,5-Pentafluuoropentyl)sulfinyl]nonyl]sulfinyl]nonyl]estra- 1,3,5(10)-triene-3,17b-diol",,,52732,,,,
Pharmaceutical Impurities,"Fulvestrant EP Impurity D 7,7’-Nonane-1,9-diylbis[estra-1,3,5(10)-triene-3,17b-diol];","7,7’-Nonane-1,9-diylbis[estra-1,3,5(10)-triene-3,17b-diol]; Fulvestrant Sterol Dimer (USP)",,,52733,,,,
Pharmaceutical Impurities,"Fulvestrant EP Impurity E 7-[9-[(4,4,5,5,5-Pentafluoropentyl)sulfinyl]nonyl]estra-","7-[9-[(4,4,5,5,5-Pentafluoropentyl)sulfinyl]nonyl]estra- 1,3,5(10),6-tetraene-3,17b-diol; D6-Fulvestrant",,,52734,,,,
Pharmaceutical Impurities,"Fulvestrant EP Impurity F 7-[9-[(4,4,5,5,5-Pentafluoropentyl)sulfinyl]nonyl]-3,17b-dihydroxyestra-","7-[9-[(4,4,5,5,5-Pentafluoropentyl)sulfinyl]nonyl]-3,17b-dihydroxyestra- 1,3,5(10)-trien-6-one; 6-Keto Fulvestrant",,,52735,,,,
Pharmaceutical Impurities,"Fulvestrant 3-O-Benzyl (7R,8R,9S,13S,14S,17S)-3-(Benzyloxy)-13-methyl-7-(9-(4,4,5,5,5-","(7R,8R,9S,13S,14S,17S)-3-(Benzyloxy)-13-methyl-7-(9-(4,4,5,5,5- pentafluoropentylsulfinyl)nonyl)-7,8,9,11,12,13,14,15,16,17-decahydro- 6H-cyclopenta[a]phenanthren-17-ol",,,52736,,,,
Pharmaceutical Impurities,"Fulvestrant 3-O-Methyl (7R,8R,9S,13S,14S,17S)-3-(methoxy)-13-methyl-7-(9-(4,4,5,5,5-","(7R,8R,9S,13S,14S,17S)-3-(methoxy)-13-methyl-7-(9-(4,4,5,5,5- pentafluoropentylsulfinyl)nonyl)-7,8,9,11,12,13,14,15,16,17-decahydro- 6H-cyclopenta[a]phenanthren-17-ol",1221256-46-7,,52737,,,,
Pharmaceutical Impurities,Fulvestrant 3-Sulfate Sodium API : Gabapentin,"Sodium (7R,8R,9S,13S,14S,17S)-17-hydroxy-13-methyl-7-(9-((R-",403656-83-7,,52738,,,,
Pharmaceutical Impurities,"Gabapentin EP Impurity A 3-Azaspiro-[4,5]decan-3-one;","3-Azaspiro-[4,5]decan-3-one; Gabapentin Lactam",64744-50-9,,52749,,,,
Pharmaceutical Impurities,Gabapentin EP Impurity B (1-Cyanocyclohexyl)acetic,(1-Cyanocyclohexyl)acetic acid,133481-09-1,,52750,,,,
Pharmaceutical Impurities,Gabapentin EP Impurity D (1-(3-Oxo-2-aza-spiro[4.5]dec-2-ylmethyl)-cyclohexyl)acetic,(1-(3-Oxo-2-aza-spiro[4.5]dec-2-ylmethyl)-cyclohexyl)acetic acid,1076198-17-8,,52751,,,,
Pharmaceutical Impurities,Gabapentin EP Impurity E Carboxymethyl-cyclohexanecarboxylic,Carboxymethyl-cyclohexanecarboxylic acid,67950-95-2,,52752,,,,
Pharmaceutical Impurities,Gabapentin EP Impurity G [1-(2-Aminoethyl)cyclohexyl]acetic API : Glimepiride,[1-(2-Aminoethyl)cyclohexyl]acetic acid,1500558-49-5,,52753,,,,
Pharmaceutical Impurities,Glimepiride Working 1-[[p-[2-(3-Ethyl-4-methyl-2-oxo-3-pyrroline-1-carboxamido)ethyl] Standard phenyl]sulfonyl]-3-(trans-4-methylcyclohexyl)urea,1-[[p-[2-(3-Ethyl-4-methyl-2-oxo-3-pyrroline-1-carboxamido)ethyl],93479-97-1,,52764,,,,
Pharmaceutical Impurities,"Glimepiride Related 3-Ethyl-4-methyl-2-oxo-N-(4-sulfamoylphenethyl)-2,5-dihydro-1H- Compound B pyrrole-1-carboxamide",,119018-29-0,,52765,,,,
Pharmaceutical Impurities,Glimepiride Related Methyl,"((4-(2-(3-ethyl-4-methyl-2-oxo-2,5-dihydro-1H-pyrrole- phenyl)sulfonyl)carbamate",119018-30-3,,52766,,,,
Pharmaceutical Impurities,Glimepiride Impurity API : Glycopyrrolate,"3-Ethyl-4-methyl-2,5-dihydro-1H-pyrrol-2-one; 3-Ethyl-4-methyl-3-pyrrolin-2-one",766-36-9,,52767,,,,
Pharmaceutical Impurities,Glycopyrrolate Impurity,"1,1-Dimethyl-3-hydroxypyrrolidinium Bromide",51052-74-5,,52779,,,,
Pharmaceutical Impurities,Glycopyrronium API : Guanfacine,a-Cyclopentylmandelic Acid,427-49-6,,52780,,,,
Pharmaceutical Impurities,Guanfacine Impurity,"2-(2,6-Dichlorophenyl)acetamide",78433-88-2,,52789,,,,
Pharmaceutical Impurities,Guanfacine Impurity,"2,4-Dichlorophenylacetic acid",19719-28-9,,52790,,,,
Pharmaceutical Impurities,Guanfacine Impurity API : Hydrocortisone,"3,4-Dichlorophenylacetic acid",5807-30-7,,52791,,,,
Pharmaceutical Impurities,Hydrocortisone EP Impurity A,"(11b)-11,17,21-Trihydroxy-pregna-1,4-diene-3,20-dione; Prednisolone",50-24-8,,52804,,,,
Pharmaceutical Impurities,Hydrocortisone EP Impurity B,"17,21-Dihydroxy-pregn-4-ene-3,11,20-trione",53-06-5,,52805,,,,
Pharmaceutical Impurities,Hydrocortisone EP Impurity C,"11b,17a,21-Trihydroxy-4-pregnene-3,20-dione-21-acetate; Hydrocortisone acetate",50-03-3,,52806,,,,
Pharmaceutical Impurities,Hydrocortisone EP Impurity D,"6b,11b,17,21-Tetrahydroxypregn-4-ene-3,20-dione",53-35-0,,52807,,,,
Pharmaceutical Impurities,Hydrocortisone EP Impurity E,"11b,17,21-Trihydroxypregna-4,6-diene-3,20-dione; 6-Dehydrocortisol",600-99-7,,52808,,,,
Pharmaceutical Impurities,Hydrocortisone EP Impurity F,"17,21-Dihydroxypregn-4-ene-3,20-dione; 11-Deoxycortisol",152-58-9,,52809,,,,
Pharmaceutical Impurities,Hydrocortisone EP Impurity G,"11b,17-Dihydroxy-3,20-dioxopregn-4-en-21-al; Hydrocortisone 21-Aldehyde",14760-49-7,,52810,,,,
Pharmaceutical Impurities,Hydrocortisone EP Impurity J,"11b,21-Dihydroxy-3,20-dioxopregn-4-en-17-yl acetate; Hydrocortisone-17-Acetate",16463-74-4,,52811,,,,
Pharmaceutical Impurities,Hydrocortisone EP Impurity K,"17-Hydroxy-3,20-dioxopregn-4-en-21-yl acetate",640-87-9,,52812,,,,
Pharmaceutical Impurities,Hydrocortisone EP Impurity L API : Ibuprofen,"11b,17-Dihydroxypregn-4-ene-3,20-dione; 21-Deoxycortisol",641-77-0,,52813,,,,
Pharmaceutical Impurities,Ibuprofen EP Impurity J API : Imatinib,2-(4-Isobutyrylphenyl)propanoic acid,65813-55-0,,52824,,,,
Pharmaceutical Impurities,Imatinib Impurity API : Isonizid,n-Butyl methanesulfonate,1912-32-9,,52839,,,,
Pharmaceutical Impurities,Isonizid Impurity,Picolinohydrazide; Pyridine-2-carbohydrazide,1452-63-7,,52849,,,,
Pharmaceutical Impurities,Isonizid Impurity,Nicotinohydrazide; 3-Pyridine carboxylic hydrazide,553-53-7,,52850,,,,
Pharmaceutical Impurities,Isoniazide Dimer API : Itopride,"3,5-Di(pyridin-4-yl)-4H-1,2,4-triazol-4-amine",38634-05-8,,52851,,,,
Pharmaceutical Impurities,Itopride Impurity,Itopride Imp.B/Itopride Imp.1; 4-[2-(Dimethyl amino)ethoxy] benzylamine dihydrochloride,886448-11-9,,52864,,,,
Pharmaceutical Impurities,Itopride Impurity,Itopride Impurity A HCl Salt,24197-95-3,,52865,,,,
Pharmaceutical Impurities,Itopride N-Oxide,"N-[[4-[2-(Dimethyloxidoamino)ethoxy]phenyl]methyl]-3,4- dimethoxybenzamide; N-[[4-[2-(Dimethylamino)ethoxy]phenyl]methyl]- 3,4-dimethoxybenzamide N-Oxide",141996-98-7,,52866,,,,
Pharmaceutical Impurities,Itopride Impurity API : Itraconazole,4-[2-(Dimethylamino)ethoxy]benzylamine. 2 HCl,20059-73-8,,52867,,,,
Pharmaceutical Impurities,Itraconazole,"4-[4-[4-[4-[[cis-2-(2,4-Dichlorophenyl)-2-(1H-1,2,4-triazol-1-ylmethyl)- 1,3-dioxolan-4-yl]methoxy] phenyl]piperazin-1-yl]phenyl]-2-[(1RS)-1- methylpropyl]-2,4-dihydro-3H-1,2,4-triazol-3-one",84625-61-6,,52879,,,,
Pharmaceutical Impurities,"Itraconazole EP 2,4-Dihydro-4-[4-[4-(4-methoxyphenyl)-1-piperazinyl]phenyl]-2-","2,4-Dihydro-4-[4-[4-(4-methoxyphenyl)-1-piperazinyl]phenyl]-2- (1-methylpropyl)-3H-1,2,4-triazol-3-one; Itraconazole 4-Methoxy Derivative",252964-68-4,,52880,,,,
Pharmaceutical Impurities,"Itraconazole EP 4-[4-[4-[4-[[cis-2-(2,4-Dichlorophenyl)-2-(4H-1,2,4-triazol-4-ylmethyl)-","4-[4-[4-[4-[[cis-2-(2,4-Dichlorophenyl)-2-(4H-1,2,4-triazol-4-ylmethyl)- 1,3-dioxolan-4-yl]methoxy]phenyl]piperazin-1-yl]phenyl]-2-[(1RS)- 1-methylpropyl]-2,4-dihydro-3H-1,2,4-triazol-3-one; Itraconazole N4-Isomer",854372-77-3,,52881,,,,
Pharmaceutical Impurities,"Itraconazole EP cis-4-[4-[4-[4-[[2-(2,4-Dichlorophenyl)-2-(1H-1,2,4-triazol-1-ylmethyl)-","cis-4-[4-[4-[4-[[2-(2,4-Dichlorophenyl)-2-(1H-1,2,4-triazol-1-ylmethyl)- 1,3-dioxolan-4-yl]methoxy]phenyl]-1-piperazinyl]phenyl]-2,4-dihydro- 2-propyl-3H-1,2,4-triazol-3-one; Propyl Itraconazole",74855-91-7,,52882,,,,
Pharmaceutical Impurities,"Itraconazole EP cis-4-[4-[4-[4-[[2-(2,4-Dichlorophenyl)-2-(1H-1,2,4-triazol-1-ylmethyl)-","cis-4-[4-[4-[4-[[2-(2,4-Dichlorophenyl)-2-(1H-1,2,4-triazol-1-ylmethyl)- 1,3-dioxolan-4-yl]methoxy]phenyl]-1-piperazinyl]phenyl]-2,4-dihydro- 2-(1-methylethyl)-3H-1,2,4-triazol-3-one; Isopropyl Itraconazole",89848-49-7,,52883,,,,
Pharmaceutical Impurities,"Itraconazole EP 4-[4-[4-[4-[[trans-2-(2,4-Dichlorophenyl)-2-(1H-1,2,4-triazol-1-ylmethyl)-","4-[4-[4-[4-[[trans-2-(2,4-Dichlorophenyl)-2-(1H-1,2,4-triazol-1-ylmethyl)- 1,3-dioxolan-4-yl]methoxy]phenyl]piperazin-1-yl]phenyl]-2-[(1RS)-1- methylpropyl]-2,4-dihydro-3H-1,2,4-triazol-3-one; trans-Itraconazole",252964-65-1,,52884,,,,
Pharmaceutical Impurities,"Itraconazole EP cis-2-Butyl-4-[4-[4-[4-[[2-(2,4-Dichlorophenyl)-2-(1H-1,2,4-triazol-1-","cis-2-Butyl-4-[4-[4-[4-[[2-(2,4-Dichlorophenyl)-2-(1H-1,2,4-triazol-1- ylmethyl)-1,3-dioxolan-4-yl]methoxy]phenyl]-1-piperazinyl]phenyl]- 2,4-dihydro-3H-1,2,4-triazol-3-one; Butyl Itraconazole",89848-51-1,,52885,,,,
Pharmaceutical Impurities,"Itraconazole EP 4-[4-[4-[4-[[cis-2-(2,4-Dichlorophenyl)-2-(1H-1,2,4-triazol-1-ylmethyl)-","4-[4-[4-[4-[[cis-2-(2,4-Dichlorophenyl)-2-(1H-1,2,4-triazol-1-ylmethyl)- 1,3-dioxolan-4-yl]methoxy]phenyl]piperazin-1-yl]phenyl]-2-[[cis-2-(2,4- dichloro phenyl)-2-(1H-1,2,4-triazol-1-ylmethyl)-1,3-dioxolan-4-yl] methyl]-2,4-dihydro-3H-1,2,4-triazol-3-one",,,52886,,,,
Pharmaceutical Impurities,"Itraconazole aniline 4-(4-(4-(((2R,4S)-2-((1H-1,2,4-Triazol-1-yl)methyl)-2-(2,4-dichlorophenyl)-","4-(4-(4-(((2R,4S)-2-((1H-1,2,4-Triazol-1-yl)methyl)-2-(2,4-dichlorophenyl)- 1,3-dioxolan-4-yl)methoxy)phenyl)piperazin-1-yl)aniline; Des-(1-(sec-butyl)-1H-1,2,4-triazol-5(4H)-one) Itraconazole",1437468-62-6,,52887,,,,
Pharmaceutical Impurities,"Itraconazole cis-[2-(2,4-Dichlorophenyl)-2-(1H-1,2,4-triazol-1-yl-methyl)-1,3-","cis-[2-(2,4-Dichlorophenyl)-2-(1H-1,2,4-triazol-1-yl-methyl)-1,3- dioxolan-4-yl]methyl methanesulfonate",67914-86-7,,52888,,,,
Pharmaceutical Impurities,"Itraconazole 4-(4-(4-(4-(((2R,4S)-2-((1H-1,2,4-Triazol-1-yl)methyl)-2-(2,4-dichlorophenyl)-","4-(4-(4-(4-(((2R,4S)-2-((1H-1,2,4-Triazol-1-yl)methyl)-2-(2,4-dichlorophenyl)- 1,3-dioxolan-4-yl)methoxy)phenyl)piperazin-1-yl)phenyl)semi carbazide",89848-13-5,,52889,,,,
Pharmaceutical Impurities,"Itraconazole Hydroxy 4-[4-[4-[4-Hydroxyphenyl]piperazin-1-yl]phenyl]-2-butyl-2,4-dihydro-","4-[4-[4-[4-Hydroxyphenyl]piperazin-1-yl]phenyl]-2-butyl-2,4-dihydro- 3H-1,2,4-triazol-3-one",,,52890,,,,
Pharmaceutical Impurities,Itraconazole Hydroxy 4-[4-[4-[4-Hydroxyphenyl]piperazin-1-yl]phenyl]-2-(1-methylpropyl)-,"4-[4-[4-[4-Hydroxyphenyl]piperazin-1-yl]phenyl]-2-(1-methylpropyl)- 2,4-dihydro-3H-1,2,4-triazol-3-one",106461-41-0,,52891,,,,
Pharmaceutical Impurities,"Itraconazole Hydroxy 4-[4-[4-[4-Hydroxyphenyl]piperazin-1-yl]phenyl]-2-isopropyl-2,4- Isopropyltriazolone Impuritydihydro-3H-1,2,4-triazol-3-one","4-[4-[4-[4-Hydroxyphenyl]piperazin-1-yl]phenyl]-2-isopropyl-2,4-",,,52892,,,,
Pharmaceutical Impurities,"Itraconazole Hydroxy 4-[4-[4-[4-Hydroxyphenyl]piperazin-1-yl]phenyl]-2-propyl-2,4-dihydro-","4-[4-[4-[4-Hydroxyphenyl]piperazin-1-yl]phenyl]-2-propyl-2,4-dihydro- 3H-1,2,4-triazol-3-one",,,52893,,,,
Pharmaceutical Impurities,Itraconazole Methoxy 4-[4-(4-Methyloxy-phenyl)-piperazin-1-yl]-phenylamine Amino Impurity,4-[4-(4-Methyloxy-phenyl)-piperazin-1-yl]-phenylamine,74852-62-3,,52894,,,,
Pharmaceutical Impurities,"Itraconazole Methoxy 4-[4-[4-[4-Methoxyphenyl]piperazin-1-yl]phenyl]-2-isopropyl-2,4- Isopropyltriazolone Impuritydihydro-3H-1,2,4-triazol-3-one","4-[4-[4-[4-Methoxyphenyl]piperazin-1-yl]phenyl]-2-isopropyl-2,4-",,,52895,,,,
Pharmaceutical Impurities,Itraconazole Methoxy 1-(4-Methoxyphenyl)-4-(4-hydrazinylcarbonylaminophenyl)piperazine Hydrazinyl Impurity,1-(4-Methoxyphenyl)-4-(4-hydrazinylcarbonylaminophenyl)piperazine,,,52896,,,,
Pharmaceutical Impurities,"Itraconazole Methoxy 4-[4-[4-[4-Methoxyphenyl]piperazin-1-yl]phenyl]-2-butyl-2,4-dihydro-","4-[4-[4-[4-Methoxyphenyl]piperazin-1-yl]phenyl]-2-butyl-2,4-dihydro- 3H-1,2,4-triazol-3-one",,,52897,,,,
Pharmaceutical Impurities,"Itraconazole Methoxy 4-[4-[4-[4-Methoxyphenyl]piperazin-1-yl]phenyl]-2-propyl-2,4-","4-[4-[4-[4-Methoxyphenyl]piperazin-1-yl]phenyl]-2-propyl-2,4- dihydro-3H-1,2,4-triazol-3-one",,,52898,,,,
